1.62	5.3072277760302
1.63	5.7974491517103
1.64	5.0332229568472
1.65	5.3138968751755
1.66	16.257306049896
1.67	50.84928711398
1.68	193.46216253659
1.69	416.86686773677
1.7	1091.2289908249
1.71	1782.735219403
1.72	1869.094828832
1.73	2465.7549794637
1.74	3097.7348061393
1.75	3657.3693733794
1.76	3543.9138698149
1.77	3231.8407744916
1.78	2742.6192031979
1.79	1458.1883244572
1.8	1854.2325192426
1.81	2754.6191131141
1.82	3758.3331342387
1.83	3835.8330774314
1.84	3111.7856767324
1.85	2131.8594573361
1.86	1803.6935963692
1.87	2509.8548422502
1.88	3614.731265945
1.89	3489.901707367
1.9	3287.6915520874
1.91	3768.2006827419
1.92	3839.7518262903
1.93	3646.0356919079
1.94	4040.0515882123
1.95	2919.5622089051
1.96	2061.1506090855
1.97	2268.9266363746
1.98	2211.1868212192
1.99	1525.9512408931
2	2015.586947186
2.01	2394.3227434914
2.02	2314.474523695
2.03	2836.1334003504
2.04	2864.2775107055
2.05	3493.8510501189
2.06	3419.8452761053
2.07	3878.6254271541
2.08	5085.2354327258
2.09	4299.0007773125
2.1	3562.6660759535
2.11	3466.5101251715
2.12	2383.7597251156
2.13	3373.1282565916
2.14	3722.8386472892
2.15	1657.5929285161
2.16	1105.2738527548
2.17	3202.5006381732
2.18	4112.2513901552
2.19	3556.4709910832
2.2	2398.0554240189
2.21	1640.6410491279
2.22	2509.5322700821
2.23	3816.486595461
2.24	3872.7083511306
2.25	3139.0863190983
2.26	3473.6365256745
2.27	5042.2834887826
2.28	3407.2196197927
2.29	1523.5501338705
2.3	862.80479397138
2.31	2399.5249907534
2.32	2376.6877183207
2.33	2609.1751777781
2.34	1936.7484951158
2.35	1577.3984178862
2.36	1316.5280625886
2.37	1089.5298556029
2.38	898.3001389198
2.39	587.11899170157
2.4	572.5822993975
2.41	667.27723030487
2.42	391.101763718
2.43	286.97943088312
2.44	235.58145265138
2.45	168.54065409667
2.46	56.902401823942
2.47	14.962313769378
2.48	11.002840542333
2.49	10.713309479335
2.5	10.657254962388
2.51	10.224154406763
2.52	10.192112963791
2.53	6.9592564257972
2.54	4.4391722201329
2.55	4.9699094559157
2.56	4.378213105823
2.57	7.1123425583043
2.58	5.6171241158918
2.59	5.1228654091241
2.6	4.8977035434987
2.61	7.4428377204755
2.62	5.6807423223848
2.63	7.8078486153357
2.64	15.617764991616
2.65	57.141181151017
2.66	81.991031013561
2.67	110.64896633046
2.68	1384.2654399837
2.69	1962.1690023415
2.7	2551.0703672674
2.71	4441.6371674286
2.72	4719.7063030977
2.73	4430.7871107551
2.74	4981.4018475392
2.75	4345.3857725753
2.76	3450.3523099098
2.77	2439.8946621729
2.78	1074.8094850562
2.79	475.12397724173
2.8	58.700741761355
2.81	23.715984412768
2.82	24.900970529948
2.83	20.469235045144
2.84	21.587515682295
2.85	16.52069409357
2.86	22.397265458087
2.87	15.612761873971
2.88	13.716094560771
2.89	645.59645064338
2.9	727.19792984212
2.91	4041.9714795712
2.92	6290.0396935022
2.93	4752.2961423926
2.94	5230.2463505556
2.95	4096.0600350113
2.96	3057.5499968657
2.97	2009.1800607877
2.98	4070.6415940856
2.99	4072.6721710076
3	3958.0831248114
3.01	3839.17698727
3.02	3781.7984114704
3.03	3555.8667502922
3.04	3325.3159257806
3.05	3410.5565610689
3.06	2967.0968428752
3.07	2821.8142848765
3.08	2395.781888723
3.09	2463.4578716545
3.1	2195.9556566182
3.11	2067.347231861
3.12	2425.0374228212
3.13	2354.4564243508
3.14	2586.7481153951
3.15	2459.8069563484
3.16	2443.0425020181
3.17	1894.3126688855
3.18	1354.6494580395
3.19	1092.1243595244
3.2	866.38731234939
3.21	841.50788023642
3.22	528.43793391467
3.23	487.28268233131
3.24	615.45057004334
3.25	377.76465612424
3.26	306.0359660236
3.27	221.25373349016
3.28	144.46888361628
3.29	71.86751410292
3.3	26.412670570517
3.31	16.944947624587
3.32	16.048559125355
3.33	10.556790863389
3.34	12.078820996549
3.35	11.504347004502
3.36	8.0175588554123
3.37	5.34341495051
3.38	0
